filename,title,jcamp-dx,data type,class,origin,owner,date,names,molform,source reference,$nist id,$nist source,$nist image,spectrometer/data system,state,sampling procedure,resolution,data processing,xunits,yunits,xfactor,yfactor,deltax,firstx,lastx,firsty,maxx,minx,maxy,miny,npoints,xydata,end,x_min,x_max,y_min,y_max,path length,mp,bp,instrument parameters,xlabel,ylabel,cas name,cas registry no,$nist doc file,instrument resolution,ir source,aperture,beamsplitter,detector,scanner speed,phase correction,interferogram zerofill,spectral interval after zerofilling,spectral range,apodization,folding limits,number of interferograms averaged per single channel spectrum,$spectra version,$uncertainty in y,sample description,pressure,temperature,$nist psd file,external diffuse reflectance accessory,detector (dia. det. port in sphere),sphere diameter,acquisition mode,coadded scans,phase resolution,zerofilling,spectral resolution,wavenumber accuracy,apodization function,low pass filter,switch gain on
B6000084_IR_0.jdx,FERRIC OXALATE,4.24,INFRARED SPECTRUM,COBLENTZ,,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,Fe2 ( C2 O4)3  * 5 H2 O,COBLENTZ NO. 84,B6000084,COBLENTZ,cob84,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (KBr DISC),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.007582,1.998,14.9487,0.676,14.9487,1.998,0.939,0.126,1709,(X++(Y..Y)),,1.998,14.9487,0.126,0.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000085_IR_0.jdx,TITANIUM OXALATE,4.24,INFRARED SPECTRUM,COBLENTZ,,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,Ti2 ( C2 O4)3  * 10 H2 O,COBLENTZ NO. 85,B6000085,COBLENTZ,cob85,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (KBr DISC),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.007601,2.024,15.0448,0.542,15.0448,2.024,0.859,0.112,1714,(X++(Y..Y)),,2.024,15.0448,0.112,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000086_IR_0.jdx,AMMONIUM OXALATE,4.24,INFRARED SPECTRUM,COBLENTZ,,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,( N H4)2 C2 O4  * H2 O,COBLENTZ NO. 86,B6000086,COBLENTZ,cob86,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (KBr DISC),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.007621,2.003,15.0124,0.544,15.0124,2.003,0.846,0.105,1708,(X++(Y..Y)),,2.003,15.0124,0.105,0.846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000087_IR_0.jdx,UREA OXALATE,4.24,INFRARED SPECTRUM,COBLENTZ,,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,( N H2 C O N H2)2  * ( C O O H)2,COBLENTZ NO. 87,B6000087,COBLENTZ,cob87,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (KBr DISC),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.007614,2.005,14.9947,0.887,14.9947,2.005,0.989,0.044,1707,(X++(Y..Y)),,2.005,14.9947,0.044,0.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000094_IR_0.jdx,D-(+)-MALTOSE,4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C12 H22 O11  * H2 O,COBLENTZ NO. 94,B6000094,COBLENTZ,cob94,"Not specified, most likely a prism, grating, or hybrid spectrometer.",,TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006618,2.061,15.9911,0.904,15.9911,2.061,0.96,0.031,2106,(X++(Y..Y)),,2.061,15.9911,0.031,0.96,,120 C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000096_IR_0.jdx,L-(-)-RHAMNOSE,4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C6 H12 O5  * H2 O,COBLENTZ NO. 96,B6000096,COBLENTZ,cob96,"Not specified, most likely a prism, grating, or hybrid spectrometer.",,TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006584,2.012,15.9557,0.925,15.9557,2.012,0.961,0.028,2119,(X++(Y..Y)),,2.012,15.9557,0.028,0.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000101_IR_0.jdx,ESTRADIOL DIBENZOATE,4.24,INFRARED SPECTRUM,COBLENTZ,"DEPARTMENT OF PHARMACOLOGY, THE STATE UNIVERSITY OF IOWA, IOWA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C34 H36 O4,COBLENTZ NO. 101,B6000101,COBLENTZ,cob101,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLUTION (2.2% IN CS2),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.007389,2.071,15.2017,0.615,15.2017,2.071,0.62,0.111,1778,(X++(Y..Y)),,2.071,15.2017,0.111,0.62,0.1 CM,169-173 C (CORR.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000102_IR_0.jdx,ESTRADIOL MONOBENZOATE,4.24,INFRARED SPECTRUM,COBLENTZ,"DEPARTMENT OF PHARMACOLOGY, THE STATE UNIVERSITY OF IOWA, IOWA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C52 H60 O6,COBLENTZ NO. 102,B6000102,COBLENTZ,cob102,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLUTION (1.9% IN CS2),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.007457,2.031,15.2588,0.636,15.2588,2.031,0.647,0.008,1775,(X++(Y..Y)),,2.031,15.2588,0.008,0.647,0.1 CM,195-197 C (CORR.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000103_IR_0.jdx,ESTRADIOL-17B MONOBENZOATE,4.24,INFRARED SPECTRUM,COBLENTZ,"DEPARTMENT OF PHARMACOLOGY, THE STATE UNIVERSITY OF IOWA, IOWA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C27 H32 O3,COBLENTZ NO. 103,B6000103,COBLENTZ,cob103,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLUTION (2.2% IN CS2),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.007432,2.038,15.2143,0.634,15.2143,2.038,0.65,0.117,1774,(X++(Y..Y)),,2.038,15.2143,0.117,0.65,0.1 CM,195-197 C (CORR.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000118_IR_0.jdx,HEPTANE NITRILE,4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C7 H12 N,COBLENTZ NO. 118,B6000118,COBLENTZ,cob118,"Not specified, most likely a prism, grating, or hybrid spectrometer.",LIQUID,TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006657,2.089,16.0353,0.983,16.0353,2.089,0.983,0,2096,(X++(Y..Y)),,2.089,16.0353,0.0,0.983,0.003 CM,,182-184 C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000148_IR_0.jdx,BARIUM PROPIONATE,4.24,INFRARED SPECTRUM,COBLENTZ,,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C6 H10 Ba O4,COBLENTZ NO. 148,B6000148,COBLENTZ,cob148,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (KBr PELLET),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006476,2.016,15.9584,0.279,15.9584,2.016,0.956,0.004,2154,(X++(Y..Y)),,2.016,15.9584,0.004,0.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000149_IR_0.jdx,BARIUM BUTYRATE,4.24,INFRARED SPECTRUM,COBLENTZ,,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C8 H14 Ba O4,COBLENTZ NO. 149,B6000149,COBLENTZ,cob149,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (0.12% IN KBr PELLET),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006469,2.03,16.0095,0.176,16.0095,2.03,1.008,0,2162,(X++(Y..Y)),,2.03,16.0095,0.0,1.008,0.0031 CM THICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000150_IR_0.jdx,BARIUM CAPROATE,4.24,INFRARED SPECTRUM,COBLENTZ,,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C12 H22 Ba O4,COBLENTZ NO. 150,B6000150,COBLENTZ,cob150,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (0.14% IN KBr PELLET),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006469,2.017,15.9703,0.274,15.9703,2.017,0.91,0.003,2158,(X++(Y..Y)),,2.017,15.9703,0.003,0.91,0.0031 CM THICK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000174_IR_0.jdx,"ANILINE-, BORON TRICHLORIDE",4.24,INFRARED SPECTRUM,COBLENTZ,STANDARD OIL OF OHIO,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",aniline compound with trichloroborane (1:1),C6 H7 N  * B Cl3,COBLENTZ NO. 174,B6000174,COBLENTZ,cob174,"Not specified, most likely a grating spectrometer.",SOLID (0.5% IN KBr PELLET),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006719,2.019,15.457,0.849,15.457,2.019,0.871,0.011,2001,(X++(Y..Y)),,2.019,15.457,0.011,0.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000177_IR_0.jdx,N-ISO AMYL ANILINE,4.24,INFRARED SPECTRUM,COBLENTZ,STANDARD OIL OF OHIO,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",N-(2-methylbutyl)aniline N-(2-methylbutyl)-N-phenylamine,C11 H17 N,COBLENTZ NO. 177,B6000177,COBLENTZ,cob177,"Not specified, most likely a grating spectrometer.",LIQUID,TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006719,2.039,15.4035,0.989,15.4035,2.039,0.989,0.003,1990,(X++(Y..Y)),,2.039,15.4035,0.003,0.989,0.0032 CM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000198_IR_0.jdx,LEAD HYDROGEN PHOSPHITE,4.24,INFRARED SPECTRUM,COBLENTZ,,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,Pb H P O3,COBLENTZ NO. 198,B6000198,COBLENTZ,cob198,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (NUJOL MULL),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006711,2.007,15.1946,0.609,15.1946,2.007,0.963,0.05,1966,(X++(Y..Y)),,2.007,15.1946,0.05,0.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000229_IR_0.jdx,"3',3'',5',5''-TETRABROMOPHENOL SULFONE PHTHALEIN, SODIUM SALT",4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C19 H9 Br4 O5 S Na,COBLENTZ NO. 229,B6000229,COBLENTZ,cob229,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (MULL),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006489,2.007,15.985,0.245,15.985,2.007,0.961,0.04,2155,(X++(Y..Y)),,2.007,15.985,0.04,0.961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000230_IR_0.jdx,"3',3''-DICHLOROPHENOL SULFONEPHTHALEIN MONO SODIUM SALT",4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C19 H11 Cl2 O5 S Na,COBLENTZ NO. 230,B6000230,COBLENTZ,cob230,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (MULL),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006481,2.006,16.004,0.333,16.004,2.006,0.943,0.03,2161,(X++(Y..Y)),,2.006,16.004,0.03,0.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000231_IR_0.jdx,"5',5''-DIBROMO-O-CRESOL SULFONE PHTHALEIN SODIUM SALT",4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C21 H15 Br2 O5 S Na,COBLENTZ NO. 231,B6000231,COBLENTZ,cob231,"Not specified, most likely a prism, grating, or hybrid spectrometer.",,TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006477,2.028,15.9984,0.629,15.9984,2.028,0.934,0.024,2158,(X++(Y..Y)),,2.028,15.9984,0.024,0.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000233_IR_0.jdx,"O,M'-SULFONYL DIBENZOIC ACID",4.24,INFRARED SPECTRUM,COBLENTZ,"TENNESSEE EASTMAN COMPANY, RESEARCH LABORATORIES",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C14 H10 O6 S,COBLENTZ NO. 233,B6000233,COBLENTZ,cob233,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (NUJOL MULL),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006489,2.091,15.8294,0.798,15.8294,2.091,0.93,0.061,2118,(X++(Y..Y)),,2.091,15.8294,0.061,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000250_IR_0.jdx,Beta-ETHOXYETHYL SEBACATE,4.24,INFRARED SPECTRUM,COBLENTZ,DOW CHEMICAL COMPANY,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C18 H24 O6,COBLENTZ NO. 250,B6000250,COBLENTZ,cob250,"Not specified, most likely a prism, grating, or hybrid spectrometer.","SOLUTION (10% CCl4 FOR 2.5-7.5, 10% CS2 FOR 7.5-16 MICRON)",TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006498,2.032,15.8785,0.911,15.8785,2.032,0.913,0.022,2132,(X++(Y..Y)),,2.032,15.8785,0.022,0.913,"0.01 CM, 0.01 CM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000274_IR_0.jdx,CIS-3-CHLOROCROTONIC ACID,4.24,INFRARED SPECTRUM,COBLENTZ,DOW CHEMICAL COMPANY,COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",3-chloro-3-butenoic acid,C4 H5 Cl O2,COBLENTZ NO. 274,B6000274,COBLENTZ,cob274,"Not specified, most likely a prism, grating, or hybrid spectrometer.","SOLUTION (10% CCl4 FOR 2.5-7.5, 10% CS2 FOR 7.5-15 MICRON)",TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006701,2.042,15.9207,0.9,15.9207,2.042,0.9,0.001,2072,(X++(Y..Y)),,2.042,15.9207,0.001,0.9,"0.01 CM, 0.01 CM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000303_IR_0.jdx,6-PHENYLQUINOLINE,4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",5-phenylquinoline,C15 H11 N,COBLENTZ NO. 303,B6000303,COBLENTZ,cob303,"Not specified, most likely a prism, grating, or hybrid spectrometer.",,TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006653,2.095,16.001,0.664,16.001,2.095,0.941,0.028,2091,(X++(Y..Y)),,2.095,16.001,0.028,0.941,,110-111 C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000343_IR_0.jdx,METHYL P-NITRO BENZOATE,4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C8 H9 N O4,COBLENTZ NO. 343,B6000343,COBLENTZ,cob343,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (MULL),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006627,2.032,15.9822,0.529,15.9822,2.032,0.97,0.014,2106,(X++(Y..Y)),,2.032,15.9822,0.014,0.97,,94.5-96 C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000352_IR_0.jdx,METHYL NICOTINIUM P-TOLUENE SULFONATE HYDRAZIDE,4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C14 H17 N3 O4 S,COBLENTZ NO. 352,B6000352,COBLENTZ,cob352,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (MULL),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006658,2.041,16.0093,0.589,16.0093,2.041,0.985,0.036,2099,(X++(Y..Y)),,2.041,16.0093,0.036,0.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000353_IR_0.jdx,"2-NAPHTHOL-6,8-DISULFONIC ACID DIPOTASSIUM SALT",4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C10 H6 O7 S2 K2,COBLENTZ NO. 353,B6000353,COBLENTZ,cob353,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (MULL),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006645,2.03,15.9963,0.548,15.9963,2.03,0.96,0.028,2103,(X++(Y..Y)),,2.03,15.9963,0.028,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000354_IR_0.jdx,5-NITRO-O-TOLUENE SULFONIC ACID,4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",2-methyl-4-nitrobenzenesulfonic acid,C7 H7 N O5 S,COBLENTZ NO. 354,B6000354,COBLENTZ,cob354,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (MULL),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006645,2.037,16.0099,0.794,16.0099,2.037,0.948,0.016,2104,(X++(Y..Y)),,2.037,16.0099,0.016,0.948,,140-142 C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000358_IR_0.jdx,TRIMETHYLAMINE BORANE,4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C3 H12 N B,COBLENTZ NO. 358,B6000358,COBLENTZ,cob358,"Not specified, most likely a prism, grating, or hybrid spectrometer.","SOLID (MULL, KEL-F OIL FOR 2-7.5 AND MINERAL OIL FOR 7.5-16 MICRONS)",TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006645,2.037,16.0033,0.753,16.0033,2.037,0.951,0.052,2103,(X++(Y..Y)),,2.037,16.0033,0.052,0.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000359_IR_0.jdx,DIMETHYLAMINE BORANE,4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C2 H10 N B,COBLENTZ NO. 359,B6000359,COBLENTZ,cob359,"Not specified, most likely a prism, grating, or hybrid spectrometer.","SOLID (MULL, KEL-F OIL FOR 2-7.5 AND MINERAL OIL FOR 7.5-16 MICRONS)",TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006636,2.031,15.9992,0.958,15.9992,2.031,0.988,0.131,2106,(X++(Y..Y)),,2.031,15.9992,0.131,0.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000360_IR_0.jdx,PYRIDINE BORANE,4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C5 H8 N B,COBLENTZ NO. 360,B6000360,COBLENTZ,cob360,"Not specified, most likely a prism, grating, or hybrid spectrometer.",LIQUID,TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006631,2.012,15.9911,0.943,15.9911,2.012,0.966,0.033,2109,(X++(Y..Y)),,2.012,15.9911,0.033,0.966,0.003 CM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000377_IR_0.jdx,S-DIPHENYLCARBAZONE,4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970","(E)-N'-phenyl-2-(4'-(2-[(2-phenylhydrazino)carbonyl]hydrazino)[1,1'-biphenyl]-4-yl)diazenecarbohydrazide",C26 H24 N8 O2,COBLENTZ NO. 377,B6000377,COBLENTZ,cob377,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (OIL MULL),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006627,2.026,15.9751,0.363,15.9751,2.026,0.954,0.02,2106,(X++(Y..Y)),,2.026,15.9751,0.02,0.954,,154-156 C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B6000381_IR_0.jdx,ANISONITRILE,4.24,INFRARED SPECTRUM,COBLENTZ,"WYANDOTTE CHEMICALS CORP., WYANDOTTE, MICHIGAN, USA",COBLENTZ SOCIETY Collection (C) 2018 copyright by the U.S. Secretary of Commerce on behalf of the United States of America. All rights reserved.,"Not specified, most likely prior to 1970",,C8 H7 N O,COBLENTZ NO. 381,B6000381,COBLENTZ,cob381,"Not specified, most likely a prism, grating, or hybrid spectrometer.",SOLID (OIL MULL),TRANSMISSION,4,DIGITIZED BY NIST FROM HARD COPY,MICROMETERS,TRANSMITTANCE,1.0,1,0.006632,2.032,16.0187,0.408,16.0187,2.032,0.96,0.026,2110,(X++(Y..Y)),,2.032,16.0187,0.026,0.96,,58.5-60.5 C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
